sex,year,last_letter,cases,pct
M,1928,h,48538,4.395455126
M,1928,i,802,0.072626705
M,1928,j,0,0
M,1928,k,34917,3.16197838
M,1928,l,70721,6.40428081
M,1928,m,56030,5.073908086
M,1928,n,156560,14.17760218
M,1928,o,21142,1.914555859
M,1928,p,3868,0.350274433
M,1928,q,0,0
M,1928,r,55359,5.013144347
M,1928,s,139807,12.66050094
M,1928,t,103044,9.331354361
M,1928,u,315,0.028525451
M,1928,v,56,0.005071191
M,1928,w,4485,0.406148095
M,1928,x,3260,0.295215784
M,1928,y,82516,7.472400494
M,1928,z,293,0.026533198
M,1929,a,3240,0.302267003
M,1929,b,2888,0.269428118
M,1929,c,1833,0.171004758
M,1929,d,175871,16.40740741
M,1929,e,128944,12.02948036
M,1929,f,458,0.042727866
M,1929,g,1510,0.14087135
M,1929,h,46164,4.306745032
M,1929,i,801,0.07472712
M,1929,j,0,0
M,1929,k,33828,3.155891408
M,1929,l,68174,6.360108219
M,1929,m,54408,5.075846627
M,1929,n,149725,13.96818733
M,1929,o,20530,1.915290605
M,1929,p,3705,0.345647915
M,1929,q,0,0
M,1929,r,52540,4.90157664
M,1929,s,135979,12.68579159
M,1929,t,100319,9.358988712
M,1929,u,229,0.021363933
M,1929,v,55,0.005131076
M,1929,w,4361,0.406847654
M,1929,x,3192,0.297788973
M,1929,y,82859,7.73010542
M,1929,z,287,0.026774886
M,1930,a,3214,0.293891465
M,1930,b,3019,0.276060464
M,1930,c,1784,0.163130795
M,1930,d,182973,16.73123927
M,1930,e,131413,12.01653985
M,1930,f,461,0.042154314
M,1930,g,1390,0.127103029
M,1930,h,46934,4.291693223
M,1930,i,694,0.063460074
M,1930,j,0,0
M,1930,k,33817,3.092261254
M,1930,l,69453,6.350853739
M,1930,m,53897,4.928397103
M,1930,n,152189,13.91631866
M,1930,o,20399,1.865305536
M,1930,p,3905,0.357077216
M,1930,q,0,0
M,1930,r,51318,4.692570691
M,1930,s,140113,12.8120768
M,1930,t,100480,9.187994525
M,1930,u,215,0.019659821
M,1930,v,51,0.004663492
M,1930,w,4264,0.389904545
M,1930,x,3090,0.282552777
M,1930,y,88265,8.071042364
M,1930,z,263,0.02404899
M,1931,a,3030,0.292532599
M,1931,b,3020,0.291567144
M,1931,c,1623,0.156693204
M,1931,d,175596,16.95298818
M,1931,e,123494,11.92277912
M,1931,f,399,0.038521619
M,1931,g,1248,0.120488674
M,1931,h,44225,4.269720849
M,1931,i,627,0.060533973
M,1931,j,0,0
M,1931,k,31451,3.036449755
M,1931,l,66547,6.424807537
M,1931,m,49705,4.798789707
M,1931,n,143464,13.850791
M,1931,o,17815,1.719956516
M,1931,p,3906,0.37710638
M,1931,q,0,0
M,1931,r,47371,4.573452715
M,1931,s,133012,12.84169835
M,1931,t,95211,9.192185228
M,1931,u,176,0.016991993
M,1931,v,42,0.004054907
M,1931,w,3866,0.373244563
M,1931,x,2983,0.287994964
M,1931,y,86738,8.374155952
M,1931,z,233,0.022495081
M,1932,a,3032,0.291375963
M,1932,b,3127,0.300505487
M,1932,c,1650,0.158565415
M,1932,d,178544,17.15812335
M,1932,e,125240,12.03559553
M,1932,f,373,0.035845394
M,1932,g,1228,0.118011109
M,1932,h,43275,4.158738396
M,1932,i,589,0.056603048
M,1932,j,0,0
M,1932,k,30941,2.97343789
M,1932,l,66953,6.434200158
M,1932,m,48906,4.699878914
M,1932,n,144888,13.92377328
M,1932,o,16603,1.59555248
M,1932,p,4003,0.384689308
M,1932,q,0,0
M,1932,r,46037,4.424167291
M,1932,s,134546,12.92990448
M,1932,t,93455,8.98104903
M,1932,u,192,0.018451248
M,1932,v,35,0.003363509
M,1932,w,3961,0.380653097
M,1932,x,2918,0.280420535
M,1932,y,89845,8.634127121
M,1932,z,239,0.02296796
M,1933,a,2719,0.275197694
M,1933,b,2886,0.292100237
M,1933,c,1654,0.167406026
M,1933,d,171161,17.32368977
M,1933,e,117575,11.90009888
M,1933,f,340,0.034412363
M,1933,g,1056,0.106880752
M,1933,h,40469,4.095982154
M,1933,i,526,0.05323795
M,1933,j,0,0
M,1933,k,29228,2.958248694
M,1933,l,63862,6.463653965
M,1933,m,45602,4.615507628
M,1933,n,139872,14.15684143
M,1933,o,15228,1.541269027
M,1933,p,3935,0.398272499
M,1933,q,0,0
M,1933,r,42234,4.274622805
M,1933,s,129134,13.07001803
M,1933,t,85383,8.641855353
M,1933,u,125,0.012651604
M,1933,v,42,0.004250939
M,1933,w,3433,0.347463657
M,1933,x,2840,0.287444447
M,1933,y,88475,8.954805434
M,1933,z,238,0.024088654
M,1934,a,2814,0.27343564
M,1934,b,3193,0.31026297
M,1934,c,1670,0.162273461
M,1934,d,180668,17.55546206
M,1934,e,122160,11.87025508
M,1934,f,358,0.034786766
M,1934,g,1088,0.105720674
M,1934,h,40963,3.98036394
M,1934,i,560,0.054415053
M,1934,j,0,0
M,1934,k,29374,2.854263857
M,1934,l,67090,6.51911766
M,1934,m,47131,4.579706878
M,1934,n,142561,13.85261489
M,1934,o,15203,1.477271513
M,1934,p,4428,0.430267596
M,1934,q,0,0
M,1934,r,43340,4.211336405
M,1934,s,135326,13.14959184
M,1934,t,86944,8.44832562
M,1934,u,103,0.010008483
M,1934,v,49,0.004761317
M,1934,w,3582,0.348061998
M,1934,x,3055,0.296853547
M,1934,y,97255,9.450242779
M,1934,z,212,0.020599984
M,1935,a,2640,0.254417125
M,1935,b,3006,0.28968859
M,1935,c,1755,0.169129566
M,1935,d,182691,17.60595413
M,1935,e,123068,11.86007829
M,1935,f,351,0.033825913
M,1935,g,1078,0.103886993
M,1935,h,41099,3.960715683
M,1935,i,504,0.048570542
M,1935,j,0,0
M,1935,k,28838,2.779121606
M,1935,l,67648,6.519246077
M,1935,m,47464,4.574111516
M,1935,n,141575,13.64360016
M,1935,o,14465,1.393993828
M,1935,p,4927,0.474815596
M,1935,q,0,0
M,1935,r,43211,4.164249383
M,1935,s,135988,13.10518028
M,1935,t,86932,8.377647528
M,1935,u,114,0.010986194
M,1935,v,24,0.002312883
M,1935,w,3513,0.338548242
M,1935,x,2990,0.288146668
M,1935,y,103533,9.977487939
M,1935,z,252,0.024285271
M,1936,a,2561,0.247717248
M,1936,b,3026,0.292695195
M,1936,c,1681,0.162597694
M,1936,d,183597,17.7587441
M,1936,e,121381,11.74079161
M,1936,f,351,0.033951095
M,1936,g,1107,0.10707653
M,1936,h,41490,4.013193531
M,1936,i,462,0.044687766
M,1936,j,0,0
M,1936,k,28428,2.74974851
M,1936,l,67861,6.563975083
M,1936,m,46400,4.488121953
M,1936,n,140685,13.60800511
M,1936,o,13578,1.313356032
M,1936,p,4949,0.478700766
M,1936,q,0,0
M,1936,r,42361,4.097442544
M,1936,s,134340,12.99427378
M,1936,t,87721,8.484968661
M,1936,u,76,0.007351234
M,1936,v,26,0.002514896
M,1936,w,3448,0.33351389
M,1936,x,2894,0.279927261
M,1936,y,105208,10.17642962
M,1936,z,209,0.020215894
M,1937,a,2596,0.244206447
M,1937,b,3019,0.283998175
M,1937,c,1774,0.166880677
M,1937,d,187998,17.68502448
M,1937,e,122155,11.49115504
M,1937,f,372,0.034994144
M,1937,g,1244,0.117023428
M,1937,h,41934,3.944743118
M,1937,i,467,0.043930821
M,1937,j,0,0
M,1937,k,28096,2.642998584
M,1937,l,70670,6.647946681
M,1937,m,47879,4.503990932
M,1937,n,142761,13.42956723
M,1937,o,13636,1.282742337
M,1937,p,5240,0.492928267
M,1937,q,0,0
M,1937,r,42467,3.994882577
M,1937,s,139996,13.16946291
M,1937,t,91116,8.571307624
M,1937,u,69,0.006490849
M,1937,v,28,0.002633968
M,1937,w,3617,0.340252202
M,1937,x,2757,0.259351762
M,1937,y,112909,10.62138123
M,1937,z,235,0.022106516
M,1938,a,2502,0.22629939
M,1938,b,2827,0.255694794
M,1938,c,1873,0.169407977
M,1938,d,193290,17.48257757
M,1938,e,125647,11.36444422
M,1938,f,410,0.037083433
M,1938,g,1267,0.114596853
M,1938,h,43977,3.977605224
M,1938,i,466,0.042148487
M,1938,j,0,0
M,1938,k,28562,2.583358583
M,1938,l,75210,6.802548808
M,1938,m,49913,4.514500979
M,1938,n,147999,13.38612446
M,1938,o,13468,1.218145557
M,1938,p,5411,0.489410871
M,1938,q,0,0
M,1938,r,44108,3.989453833
M,1938,s,147766,13.36505022
M,1938,t,91650,8.289504032
M,1938,u,79,0.007145344
M,1938,v,25,0.002261185
M,1938,w,3691,0.333841346
M,1938,x,2898,0.26211656
M,1938,y,122350,11.06623915
M,1938,z,226,0.020441112
M,1939,a,2397,0.217214793
M,1939,b,2823,0.255818674
M,1939,c,1965,0.178067196
M,1939,d,190853,17.29499164
M,1939,e,124149,11.25031264
M,1939,f,395,0.035794678
M,1939,g,1276,0.115630403
M,1939,h,43891,3.977377763
M,1939,i,415,0.037607067
M,1939,j,0,0
M,1939,k,27468,2.489134729
M,1939,l,76594,6.940905252
M,1939,m,49758,4.509042008
M,1939,n,147240,13.34280609
M,1939,o,12678,1.148873238
M,1939,p,5413,0.490523019
M,1939,q,0,0
M,1939,r,44072,3.993779882
M,1939,s,149792,13.57406689
M,1939,t,88560,8.02525745
M,1939,u,89,0.00806513
M,1939,v,22,0.001993628
M,1939,w,3763,0.341000946
M,1939,x,2625,0.237876025
M,1939,y,127053,11.51347149
M,1939,z,225,0.020389374
M,1940,a,2457,0.212597138
M,1940,b,2729,0.236132515
M,1940,c,1990,0.172188972
M,1940,d,195735,16.93638613
M,1940,e,127560,11.03739962
M,1940,f,495,0.042830925
M,1940,g,1354,0.117157723
M,1940,h,44934,3.888009677
M,1940,i,416,0.035995283
M,1940,j,0,0
M,1940,k,28869,2.49795147
M,1940,l,82198,7.112356333
M,1940,m,53001,4.586023966
M,1940,n,154354,13.35580731
M,1940,o,12898,1.116026813
M,1940,p,6367,0.550918183
M,1940,q,0,0
M,1940,r,45702,3.954462507
M,1940,s,157656,13.64151987
M,1940,t,90686,7.84679854
M,1940,u,75,0.006489534
M,1940,v,30,0.002595814
M,1940,w,3852,0.333302472
M,1940,x,2614,0.226181896
M,1940,y,139513,12.0716583
M,1940,z,222,0.019209021
M,1941,a,2509,0.204881721
M,1941,b,2693,0.219906925
M,1941,c,2390,0.195164334
M,1941,d,207157,16.91617488
M,1941,e,133377,10.89139472
M,1941,f,595,0.048586937
M,1941,g,1550,0.126571012
M,1941,h,47898,3.911289236
M,1941,i,425,0.034704955
M,1941,j,0,0
M,1941,k,30020,2.45139469
M,1941,l,87457,7.141626429
M,1941,m,56376,4.60359184
M,1941,n,162085,13.23565318
M,1941,o,13165,1.075037012
M,1941,p,7138,0.582879923
M,1941,q,0,0
M,1941,r,47423,3.872501345
M,1941,s,168341,13.74651011
M,1941,t,95018,7.75904799
M,1941,u,91,0.007430943
M,1941,v,29,0.002368103
M,1941,w,4224,0.344926421
M,1941,x,2607,0.212884276
M,1941,y,151820,12.39742644
M,1941,z,221,0.018046576
M,1942,a,2632,0.191089369
M,1942,b,2882,0.209239955
M,1942,c,3014,0.218823464
M,1942,d,229220,16.64190927
M,1942,e,144120,10.4634498
M,1942,f,673,0.048861377
M,1942,g,2233,0.162121034
M,1942,h,53818,3.907312944
M,1942,i,467,0.033905295
M,1942,j,0,0
M,1942,k,34234,2.485468641
M,1942,l,99581,7.229814007
M,1942,m,64940,4.714796212
M,1942,n,181402,13.17021039
M,1942,o,13591,0.986738456
M,1942,p,8075,0.586263927
M,1942,q,0,0
M,1942,r,53992,3.919945752
M,1942,s,200259,14.53927279
M,1942,t,105425,7.654102105
M,1942,u,89,0.006461609
M,1942,v,29,0.002105468
M,1942,w,4783,0.347257011
M,1942,x,2659,0.193049632
M,1942,y,169026,12.27168378
M,1942,z,222,0.01611772
M,1943,a,2513,0.176549604
M,1943,b,2908,0.204300139
M,1943,c,3202,0.224954967
M,1943,d,237121,16.65882158
M,1943,e,147492,10.36197938
M,1943,f,713,0.050091471
M,1943,g,2485,0.174582477
M,1943,h,55883,3.926033233
M,1943,i,451,0.031684788
M,1943,j,0,0
M,1943,k,34988,2.458065078
M,1943,l,105312,7.398643807
M,1943,m,66372,4.662932873
M,1943,n,187979,13.20637405
M,1943,o,14092,0.990026669
M,1943,p,7850,0.551497967
M,1943,q,0,0
M,1943,r,56878,3.995936479
M,1943,s,203516,14.2979185
M,1943,t,109131,7.666945811
M,1943,u,77,0.005409598
M,1943,v,22,0.001545599
M,1943,w,5042,0.35422328
M,1943,x,2669,0.187509309
M,1943,y,176508,12.40048448
M,1943,z,192,0.013488867
M,1944,a,2423,0.178188624
M,1944,b,2715,0.199662449
M,1944,c,3072,0.225916407
M,1944,d,223165,16.41166499
M,1944,e,142252,10.46128277
M,1944,f,696,0.051184186
M,1944,g,2638,0.193999831
M,1944,h,52178,3.837196048
M,1944,i,464,0.034122791
M,1944,j,0,0
M,1944,k,33776,2.483903824
M,1944,l,104593,7.691821194
M,1944,m,62613,4.604591133
M,1944,n,179310,13.1865465
M,1944,o,13882,1.020889178
M,1944,p,7147,0.525593931
M,1944,q,0,0
M,1944,r,52561,3.865362058
M,1944,s,193424,14.22449707
M,1944,t,102890,7.566581727
M,1944,u,69,0.005074294
M,1944,v,16,0.001176648
M,1944,w,4619,0.339683555
M,1944,x,2493,0.183336459
M,1944,y,172617,12.69433996
M,1944,z,182,0.01338437
M,1945,a,2401,0.178653543
M,1945,b,2753,0.20484515
M,1945,c,3535,0.263032184
M,1945,d,214656,15.97211784
M,1945,e,138351,10.29441747
M,1945,f,823,0.061237762
M,1945,g,3078,0.229027741
M,1945,h,51186,3.808646504
M,1945,i,434,0.03229306
M,1945,j,0,0
M,1945,k,33589,2.499289404
M,1945,l,106873,7.952203294
M,1945,m,60418,4.49558091
M,1945,n,179075,13.32460776
M,1945,o,14146,1.052575186
M,1945,p,7367,0.548163537
M,1945,q,0,0
M,1945,r,51493,3.831489752
M,1945,s,189664,14.11251378
M,1945,t,101068,7.520265011
M,1945,u,72,0.005357374
M,1945,v,13,0.000967304
M,1945,w,4568,0.33989562
M,1945,x,2416,0.179769663
M,1945,y,175777,13.07921026
M,1945,z,186,0.013839883
M,1946,a,2874,0.177390763
M,1946,b,3124,0.192821414
M,1946,c,4477,0.276332097
M,1946,d,261521,16.14175707
M,1946,e,163330,10.08115288
M,1946,f,1018,0.062833611
M,1946,g,4772,0.294540265
M,1946,h,60573,3.73872328
M,1946,i,487,0.030058908
M,1946,j,0,0
M,1946,k,41402,2.555439243
M,1946,l,133721,8.253608303
M,1946,m,72618,4.482172043
M,1946,n,213877,13.20104533
M,1946,o,15758,0.972624791
M,1946,p,9053,0.558774732
M,1946,q,0,0
M,1946,r,57262,3.534359739
M,1946,s,226810,13.99930377
M,1946,t,119309,7.364062137
M,1946,u,81,0.004999531
M,1946,v,37,0.002283736
M,1946,w,5584,0.34465902
M,1946,x,2760,0.170354387
M,1946,y,219475,13.54656847
M,1946,z,229,0.014134476
M,1947,a,3461,0.189654539
M,1947,b,3245,0.177818255
M,1947,c,5404,0.296126302
M,1947,d,286211,15.68367968
M,1947,e,184004,10.08298003
M,1947,f,1317,0.072168457
M,1947,g,6867,0.37629521
M,1947,h,68573,3.757636732
M,1947,i,550,0.030138687
M,1947,j,0,0
M,1947,k,48321,2.647875469
M,1947,l,154592,8.471272625
M,1947,m,80677,4.420907043
M,1947,n,245430,13.44897822
M,1947,o,17580,0.963342041
M,1947,p,11273,0.617733494
M,1947,q,0,0
M,1947,r,62399,3.419316268
M,1947,s,250251,13.71315751
M,1947,t,130472,7.149554194
M,1947,u,90,0.004931785
M,1947,v,38,0.002082309
M,1947,w,6334,0.347088082
M,1947,x,3097,0.169708208
M,1947,y,254483,13.94506101
M,1947,z,228,0.012493856
M,1948,a,3491,0.19935619
M,1948,b,2702,0.154299749
M,1948,c,5562,0.317622208
M,1948,d,266075,15.19441369
M,1948,e,175776,10.03782114
M,1948,f,1199,0.0684698
M,1948,g,6914,0.394829188
M,1948,h,66305,3.786397067
M,1948,i,563,0.03215054
M,1948,j,0,0
M,1948,k,48989,2.797553818
M,1948,l,154771,8.838314763
M,1948,m,73952,4.223084773
M,1948,n,239122,13.65524228
M,1948,o,18246,1.041951601
M,1948,p,11421,0.652204825
M,1948,q,0,0
M,1948,r,60844,3.47454254
M,1948,s,237981,13.59008461
M,1948,t,123094,7.029375771
M,1948,u,70,0.003997403
M,1948,v,23,0.001313432
M,1948,w,6210,0.354626737
M,1948,x,2954,0.168690399
M,1948,y,244624,13.96943814
M,1948,z,249,0.014219333
M,1949,a,3487,0.197269791
M,1949,b,2111,0.119425445
M,1949,c,6090,0.344529115
M,1949,d,265945,15.04528663
M,1949,e,172472,9.757245577
M,1949,f,1025,0.057987248
M,1949,g,6891,0.389844028
M,1949,h,66315,3.751633543
M,1949,i,557,0.031511119
M,1949,j,0,0
M,1949,k,52669,2.979639404
M,1949,l,165181,9.344772379
M,1949,m,71252,4.030934076
M,1949,n,245794,13.90528561
M,1949,o,18322,1.036529138
M,1949,p,11668,0.660092893
M,1949,q,0,0
M,1949,r,60955,3.448402663
M,1949,s,240418,13.60114956
M,1949,t,121860,6.893976681
M,1949,u,66,0.003733813
M,1949,v,40,0.002262917
M,1949,w,6580,0.372249849
M,1949,x,3064,0.173339443
M,1949,y,244603,13.83790725
M,1949,z,265,0.014991825
M,1950,a,3534,0.197704524
M,1950,b,1632,0.091299882
M,1950,c,6500,0.363633109
M,1950,d,263524,14.74246944
M,1950,e,168457,9.424083477
M,1950,f,851,0.047607965
M,1950,g,7437,0.41605222
M,1950,h,67593,3.781392726
M,1950,i,622,0.034796891
M,1950,j,5,0.000279718
M,1950,k,55780,3.120531509
M,1950,l,172007,9.622683098
M,1950,m,68846,3.851490001
M,1950,n,251165,14.05106304
M,1950,o,19269,1.077976365
M,1950,p,11391,0.637253037
M,1950,q,0,0
M,1950,r,61031,3.414291117
M,1950,s,241518,13.51137556
M,1950,t,122887,6.874735667
M,1950,u,77,0.004307654
M,1950,v,29,0.001622363
M,1950,w,7028,0.393171306
M,1950,x,3192,0.178571828
M,1950,y,252873,14.14661463
M,1950,z,268,0.014992873
M,1951,a,3642,0.194248081
M,1951,b,1500,0.080003328
M,1951,c,7408,0.39510977
M,1951,d,272937,14.55724558
M,1951,e,170127,9.073817471
M,1951,f,890,0.047468641
M,1951,g,8055,0.429617872
M,1951,h,72140,3.847626728
M,1951,i,743,0.039628315
M,1951,j,0,0
M,1951,k,61630,3.287070075
M,1951,l,185719,9.905425399
M,1951,m,70899,3.781437308
M,1951,n,266033,14.18901693
M,1951,o,20092,1.071617913
M,1951,p,11293,0.60231839
M,1951,q,0,0
M,1951,r,63137,3.367446752
M,1951,s,249725,13.31922075
M,1951,t,127611,6.806203138
M,1951,u,98,0.005226884
M,1951,v,26,0.001386724
M,1951,w,7797,0.4158573
M,1951,x,3647,0.194514758
M,1951,y,269497,14.37377128
M,1951,z,276,0.014720612
M,1952,a,3683,0.189774831
M,1952,b,1512,0.077909189
M,1952,c,7870,0.405519392
M,1952,d,283056,14.58509492
M,1952,e,171371,8.830274934
M,1952,f,1056,0.054412767
M,1952,g,8718,0.449214493
M,1952,h,74395,3.833369145
M,1952,i,858,0.044210373
M,1952,j,0,0
M,1952,k,67602,3.483344592
M,1952,l,198924,10.25000502
M,1952,m,71895,3.704551041
M,1952,n,277467,14.29710917
M,1952,o,21131,1.088822144
M,1952,p,11437,0.589317063
M,1952,q,0,0
M,1952,r,63876,3.29135409
M,1952,s,250605,12.9129844
M,1952,t,130602,6.729560818
M,1952,u,88,0.004534397
M,1952,v,49,0.002524835
M,1952,w,8523,0.439166681
M,1952,x,3622,0.186631669
M,1952,y,282121,14.53691695
M,1952,z,260,0.013397083
M,1953,a,3884,0.197570654
M,1953,b,1536,0.078132988
M,1953,c,7953,0.404551857
M,1953,d,285516,14.52357953
M,1953,e,170122,8.653737081
M,1953,f,1283,0.065263427
M,1953,g,9128,0.464321558
M,1953,h,74695,3.799572608
M,1953,i,948,0.048222703
M,1953,j,0,0
M,1953,k,71885,3.656634004
M,1953,l,205699,10.46346189
M,1953,m,70933,3.60820783
M,1953,n,278965,14.19034437
M,1953,o,22419,1.140405895
M,1953,p,11709,0.595611429
M,1953,q,0,0
M,1953,r,64364,3.27405705
M,1953,s,247099,12.56939008
M,1953,t,131405,6.684287283
M,1953,u,95,0.004832444
M,1953,v,45,0.002289052
M,1953,w,8850,0.450180301
M,1953,x,3466,0.176307901
M,1953,y,293571,14.9333199
M,1953,z,309,0.01571816
M,1954,a,4049,0.199065097
M,1954,b,1545,0.075958403
M,1954,c,8661,0.425809535
M,1954,d,289692,14.24242186
M,1954,e,172767,8.493919395
M,1954,f,1475,0.072516922
M,1954,g,10202,0.501571282
M,1954,h,78230,3.8461009
M,1954,i,1002,0.049262343
M,1954,j,0,0
M,1954,k,79775,3.922059304
M,1954,l,216704,10.65403873
M,1954,m,71292,3.505000964
M,1954,n,294439,14.47580344
M,1954,o,23086,1.135000452
M,1954,p,11777,0.579004606
M,1954,q,0,0
M,1954,r,63302,3.112180483
M,1954,s,245152,12.05265663
M,1954,t,134149,6.59530346
M,1954,u,92,0.004523089
M,1954,v,63,0.003097333
M,1954,w,9259,0.455209616
M,1954,x,3545,0.174286433
M,1954,y,313415,15.40873979
M,1954,z,335,0.016469945
M,1955,a,4093,0.199235186
M,1955,b,1727,0.084065274
M,1955,c,9430,0.459024629
M,1955,d,287795,14.00901304
M,1955,e,171066,8.32698909
M,1955,f,1992,0.096964694
M,1955,g,11085,0.539585155
M,1955,h,80963,3.941040404
M,1955,i,993,0.048336316
M,1955,j,0,0
M,1955,k,85807,4.176832058
M,1955,l,220398,10.72832557
M,1955,m,70732,3.443025454
M,1955,n,299585,14.58291552
M,1955,o,23257,1.132082268
M,1955,p,12021,0.585146878
M,1955,q,0,0
M,1955,r,64777,3.153153592
M,1955,s,240210,11.69271538
M,1955,t,133114,6.479597499
M,1955,u,112,0.00545183
M,1955,v,38,0.001849728
M,1955,w,10187,0.495873159
M,1955,x,3523,0.171489265
M,1955,y,321099,15.63015368
M,1955,z,352,0.017134323
M,1956,a,4253,0.201557008
M,1956,b,1980,0.093835616
M,1956,c,9848,0.466713711
M,1956,d,285427,13.52687798
M,1956,e,175547,8.319475203
M,1956,f,2772,0.131369863
M,1956,g,11864,0.562255429
M,1956,h,83867,3.974601827
M,1956,i,1159,0.05492701
M,1956,j,0,0
M,1956,k,93977,4.453732169
M,1956,l,227685,10.79038498
M,1956,m,70885,3.359362449
M,1956,n,314030,14.8824235
M,1956,o,24154,1.144699733
M,1956,p,12035,0.570359414
M,1956,q,0,0
M,1956,r,64431,3.053496253
M,1956,s,239938,11.37107579
M,1956,t,137826,6.531811933
M,1956,u,104,0.004928739
M,1956,v,53,0.002511761
M,1956,w,12101,0.573487268
M,1956,x,3709,0.175775909
M,1956,y,332056,15.73670674
M,1956,z,372,0.017629722
M,1957,a,4289,0.199280749
M,1957,b,2993,0.139064417
M,1957,c,11368,0.528193882
M,1957,d,283747,13.1837992
M,1957,e,182951,8.50049251
M,1957,f,4706,0.218655912
M,1957,g,13453,0.625069695
M,1957,h,84015,3.903607404
M,1957,i,1071,0.049762108
M,1957,j,0,0
M,1957,k,99962,4.644556369
M,1957,l,232926,10.82249192
M,1957,m,72349,3.361567483
M,1957,n,318886,14.81647028
M,1957,o,24987,1.160976471
M,1957,p,12061,0.560392893
M,1957,q,0,0
M,1957,r,64383,2.991441475
M,1957,s,237567,11.03812772
M,1957,t,139345,6.474417351
M,1957,u,131,0.006086682
M,1957,v,63,0.002927183
M,1957,w,13382,0.621770806
M,1957,x,3750,0.174237074
M,1957,y,343490,15.95965134
M,1957,z,365,0.016959075
M,1958,a,4186,0.197719378
M,1958,b,3686,0.174102635
M,1958,c,12924,0.610445591
M,1958,d,272397,12.86626027
M,1958,e,181901,8.591818593
M,1958,f,6479,0.306025765
M,1958,g,14927,0.705054267
M,1958,h,80002,3.77877346
M,1958,i,1158,0.054696378
M,1958,j,0,0
M,1958,k,100213,4.733409474
M,1958,l,227105,10.72696116
M,1958,m,73979,3.494286165
M,1958,n,311457,14.71120029
M,1958,o,25185,1.18957538
M,1958,p,11591,0.547483353
M,1958,q,0,0
M,1958,r,62064,2.931499163
M,1958,s,226373,10.69238625
M,1958,t,141689,6.692465597
M,1958,u,126,0.005951419
M,1958,v,80,0.003778679
M,1958,w,14708,0.694710133
M,1958,x,3708,0.175141771
M,1958,y,340844,16.09925078
M,1958,z,360,0.017004055
M,1959,a,4447,0.208756899
M,1959,b,4060,0.190589838
M,1959,c,14629,0.68673368
M,1959,d,266207,12.49663769
M,1959,e,183327,8.605976165
M,1959,f,8480,0.398079268
M,1959,g,18838,0.884318071
M,1959,h,78900,3.703827147
M,1959,i,1253,0.058819967
M,1959,j,0,0
M,1959,k,104487,4.904965616
M,1959,l,223074,10.4718319
M,1959,m,73953,3.471598593
M,1959,n,318468,14.949942
M,1959,o,26304,1.234796822
M,1959,p,11936,0.560315346
M,1959,q,0,0
M,1959,r,64375,3.021975572
M,1959,s,223916,10.51135817
M,1959,t,140655,6.602811247
M,1959,u,128,0.006008744
M,1959,v,88,0.004131011
M,1959,w,14963,0.702412745
M,1959,x,3871,0.181717552
M,1959,y,343526,16.12624746
M,1959,z,344,0.016148499
M,1960,a,4441,0.208528198
M,1960,b,3912,0.183688878
M,1960,c,15476,0.726679213
M,1960,d,262024,12.30339843
M,1960,e,178551,8.383904121
M,1960,f,9224,0.433115085
M,1960,g,20235,0.950139175
M,1960,h,80310,3.770974903
M,1960,i,1286,0.060384432
M,1960,j,0,0
M,1960,k,105315,4.945090548
M,1960,l,223632,10.50069306
M,1960,m,72133,3.387021949
M,1960,n,324710,15.24683428
M,1960,o,27358,1.284601312
M,1960,p,12102,0.568252251
M,1960,q,0,0
M,1960,r,66144,3.105807048
M,1960,s,219003,10.28333728
M,1960,t,139933,6.570586865
M,1960,u,122,0.005728539
M,1960,v,78,0.003662508
M,1960,w,16444,0.77213188
M,1960,x,3947,0.185332312
M,1960,y,342916,16.10170128
M,1960,z,392,0.018406452
M,1961,a,4515,0.213093121
M,1961,b,3739,0.176468478
M,1961,c,16373,0.772751643
M,1961,d,257854,12.16985905
M,1961,e,172752,8.153325102
M,1961,f,10192,0.481028813
M,1961,g,20252,0.95582766
M,1961,h,78228,3.692103803
M,1961,i,1403,0.066216976
M,1961,j,11,0.000519164
M,1961,k,104729,4.942863669
M,1961,l,224323,10.58730635
M,1961,m,70061,3.306648317
M,1961,n,329259,15.53993974
M,1961,o,27434,1.294794392
M,1961,p,11792,0.55654354
M,1961,q,0,0
M,1961,r,67746,3.197387946
M,1961,s,214915,10.14327976
M,1961,t,141176,6.66304196
M,1961,u,145,0.006843522
M,1961,v,72,0.003398163
M,1961,w,16871,0.796255602
M,1961,x,3830,0.180763378
M,1961,y,340730,16.08133314
M,1961,z,390,0.018406715
M,1962,a,4563,0.220898028
M,1962,b,3454,0.167210561
M,1962,c,17873,0.865244457
M,1962,d,249908,12.09822144
M,1962,e,164647,7.97067667
M,1962,f,10072,0.487592579
M,1962,g,18752,0.907797463
M,1962,h,76932,3.724332041
M,1962,i,1239,0.059980858
M,1962,j,6,0.000290464
M,1962,k,98395,4.763370915
M,1962,l,215981,10.45579159
M,1962,m,65244,3.158507769
M,1962,n,326602,15.81103173
M,1962,o,28189,1.364649248
M,1962,p,11575,0.560353863
M,1962,q,0,0
M,1962,r,65417,3.16688282
M,1962,s,206433,9.993566218
M,1962,t,146578,7.095943716
M,1962,u,153,0.007406837
M,1962,v,62,0.003001463
M,1962,w,17145,0.830001467
M,1962,x,3644,0.176408594
M,1962,y,332391,16.09128128
M,1962,z,404,0.019557923
M,1963,a,4425,0.21811772
